state_fips,county_fips3,name,homeown,share65,frac,medinc,pop
29,069,"Dunklin County, Missouri",0.6204,0.1784,0.3386,36380,30027
29,071,"Franklin County, Missouri",0.7451,0.1688,0.0963,57214,103191
29,089,"Howard County, Missouri",0.7825,0.1846,0.1760,52700,10058
29,095,"Jackson County, Missouri",0.5824,0.1464,0.5497,55134,696216
29,131,"Miller County, Missouri",0.7424,0.1882,0.0997,47171,25201
29,171,"Putnam County, Missouri",0.7718,0.2395,0.0780,42849,4781
29,213,"Taney County, Missouri",0.6169,0.2128,0.2070,46031,55114
29,021,"Buchanan County, Missouri",0.6235,0.1584,0.2980,51916,88460
29,025,"Caldwell County, Missouri",0.7612,0.1935,0.1062,49839,9039
29,037,"Cass County, Missouri",0.7650,0.1651,0.2217,69433,103597
29,049,"Clinton County, Missouri",0.7642,0.1748,0.1205,62701,20500
29,059,"Dallas County, Missouri",0.7607,0.2050,0.1046,43542,16617
29,085,"Hickory County, Missouri",0.8222,0.3352,0.1004,34182,9404
29,113,"Lincoln County, Missouri",0.7849,0.1328,0.1329,64196,56477
29,137,"Monroe County, Missouri",0.7453,0.2280,0.1351,43966,8629
29,145,"Newton County, Missouri",0.7151,0.1774,0.2514,50813,58180
29,163,"Pike County, Missouri",0.7168,0.1702,0.2184,46385,18455
29,183,"St. Charles County, Missouri",0.8063,0.1472,0.2363,84978,394290
29,031,"Cape Girardeau County, Missouri",0.6498,0.1620,0.2544,53732,78491
30,017,"Custer County, Montana",0.6875,0.1912,0.1545,52965,11729
30,075,"Powder River County, Montana",0.7463,0.2738,0.1321,54427,1607
30,085,"Roosevelt County, Montana",0.6289,0.1110,0.5098,43194,11175
30,051,"Liberty County, Montana",0.6302,0.2510,0.0336,44875,2351
30,083,"Richland County, Montana",0.6598,0.1472,0.2049,67205,11199
30,101,"Toole County, Montana",0.5940,0.1686,0.2336,50721,4892
30,019,"Daniels County, Montana",0.7841,0.2445,0.1330,57440,1730
30,045,"Judith Basin County, Montana",0.7572,0.2267,0.1383,43661,1954
30,023,"Deer Lodge County, Montana",0.6777,0.2279,0.1842,41820,9106
30,055,"McCone County, Montana",0.8077,0.2508,0.2069,49701,1790
30,087,"Rosebud County, Montana",0.6917,0.1479,0.5461,57992,9152
30,021,"Dawson County, Montana",0.6827,0.1856,0.1465,58596,9017
30,007,"Broadwater County, Montana",0.8253,0.2341,0.1074,60594,5945
30,071,"Phillips County, Montana",0.7708,0.2234,0.2796,46212,4077
30,041,"Hill County, Montana",0.6185,0.1455,0.4506,49321,16436
30,015,"Chouteau County, Montana",0.6376,0.1999,0.3690,42298,5732
30,053,"Lincoln County, Montana",0.8034,0.2773,0.1398,40140,19537
30,067,"Park County, Montana",0.6853,0.2181,0.1270,53068,16352
30,103,"Treasure County, Montana",0.6809,0.2874,0.1087,43047,668
30,005,"Blaine County, Montana",0.5803,0.1508,0.5361,41279,6719
30,097,"Sweet Grass County, Montana",0.7235,0.3025,0.1126,49886,3670
30,099,"Teton County, Montana",0.6989,0.2267,0.1219,55000,6086
30,079,"Prairie County, Montana",0.8398,0.2796,0.0440,43625,1252
30,035,"Glacier County, Montana",0.5878,0.1180,0.4678,36045,13732
30,025,"Fallon County, Montana",0.7204,0.1784,0.1087,64545,2921
30,037,"Golden Valley County, Montana",0.7692,0.2541,0.1920,43875,728
30,093,"Silver Bow County, Montana",0.6890,0.1875,0.1785,45718,34770
30,095,"Stillwater County, Montana",0.8072,0.2196,0.1367,64645,9466
30,043,"Jefferson County, Montana",0.8432,0.2054,0.1389,69646,11917
30,039,"Granite County, Montana",0.7913,0.2915,0.1099,49881,3311
30,107,"Wheatland County, Montana",0.7475,0.2017,0.1262,39655,2142
30,057,"Madison County, Montana",0.7697,0.2893,0.1422,54107,8302
30,091,"Sheridan County, Montana",0.7877,0.2317,0.1668,55521,3483
30,011,"Carter County, Montana",0.7197,0.2261,0.0612,48000,1331
30,003,"Big Horn County, Montana",0.6340,0.1214,0.4788,49859,13387
30,047,"Lake County, Montana",0.7198,0.2140,0.4860,48829,30013
30,049,"Lewis and Clark County, Montana",0.6945,0.1798,0.1621,65791,67805
30,073,"Pondera County, Montana",0.7461,0.1999,0.3132,51151,5994
30,111,"Yellowstone County, Montana",0.6840,0.1652,0.2463,61264,159008
30,063,"Missoula County, Montana",0.5889,0.1505,0.1996,54062,117309
30,081,"Ravalli County, Montana",0.7629,0.2511,0.1340,53054,42512
30,105,"Valley County, Montana",0.7490,0.2219,0.2704,53162,7471
30,013,"Cascade County, Montana",0.6437,0.1832,0.2646,49913,81625
30,027,"Fergus County, Montana",0.7284,0.2322,0.1132,50540,11221
30,033,"Garfield County, Montana",0.7306,0.2307,0.0153,42000,1036
30,061,"Mineral County, Montana",0.7396,0.2806,0.1609,41705,4251
30,069,"Petroleum County, Montana",0.7451,0.2230,0.1043,51250,453
30,077,"Powell County, Montana",0.6707,0.2000,0.1950,54667,6854
30,089,"Sanders County, Montana",0.7756,0.3001,0.1833,40823,11681
30,109,"Wibaux County, Montana",0.7972,0.2228,0.1283,53958,1122
30,031,"Gallatin County, Montana",0.6118,0.1223,0.1582,66397,108063
30,059,"Meagher County, Montana",0.7251,0.2399,0.1390,46607,1888
30,009,"Carbon County, Montana",0.7639,0.2499,0.1102,58707,10597
30,001,"Beaverhead County, Montana",0.6776,0.2135,0.1804,43201,9415
30,029,"Flathead County, Montana",0.7412,0.1870,0.1376,56182,99899
30,065,"Musselshell County, Montana",0.7199,0.2591,0.1662,43274,4766
31,009,"Blaine County, Nebraska",0.7371,0.2767,0.0000,51094,477
31,049,"Deuel County, Nebraska",0.7627,0.2348,0.2206,47287,1831
31,113,"Logan County, Nebraska",0.7378,0.2006,0.1067,52708,927
31,169,"Thayer County, Nebraska",0.7857,0.2537,0.0983,51821,5057
31,001,"Adams County, Nebraska",0.6646,0.1772,0.2512,53023,31587
31,011,"Boone County, Nebraska",0.7616,0.2222,0.0709,54979,5279
31,149,"Rock County, Nebraska",0.7978,0.2511,0.0677,56250,1414
31,163,"Sherman County, Nebraska",0.7719,0.2674,0.0712,50781,3033
31,093,"Howard County, Nebraska",0.7651,0.2110,0.0871,59348,6417
31,073,"Gosper County, Nebraska",0.7049,0.2613,0.1397,64053,2013
31,153,"Sarpy County, Nebraska",0.6894,0.1138,0.3326,82032,181232
31,015,"Boyd County, Nebraska",0.8153,0.3015,0.0968,47778,1937
31,059,"Fillmore County, Nebraska",0.7753,0.2308,0.1214,60313,5547
31,091,"Hooker County, Nebraska",0.6258,0.3261,0.1507,41125,693
31,159,"Seward County, Nebraska",0.7173,0.1696,0.1025,70389,17171
31,181,"Webster County, Nebraska",0.7963,0.2239,0.1589,46188,3537
31,023,"Butler County, Nebraska",0.7788,0.2045,0.1070,58979,8029
31,005,"Arthur County, Nebraska",0.6650,0.2506,0.0811,42813,427
31,067,"Gage County, Nebraska",0.6957,0.2051,0.1066,53110,21594
31,099,"Kearney County, Nebraska",0.7314,0.1898,0.1477,60266,6529
31,119,"Madison County, Nebraska",0.6561,0.1554,0.3408,53188,35080
31,137,"Phelps County, Nebraska",0.7178,0.2001,0.1466,59040,9100
31,179,"Wayne County, Nebraska",0.6413,0.1551,0.1870,56456,9332
31,107,"Knox County, Nebraska",0.7415,0.2446,0.2541,52332,8426
31,121,"Merrick County, Nebraska",0.7453,0.2074,0.1421,55649,7798
31,133,"Pawnee County, Nebraska",0.8339,0.2786,0.0883,46452,2649
31,183,"Wheeler County, Nebraska",0.6705,0.2388,0.0597,51591,783
31,083,"Harlan County, Nebraska",0.7936,0.2474,0.0890,49835,3415
31,185,"York County, Nebraska",0.7157,0.1972,0.1770,60298,13745
31,019,"Buffalo County, Nebraska",0.6499,0.1395,0.2341,59431,49209
31,037,"Colfax County, Nebraska",0.7234,0.1258,0.5524,58872,10714
31,087,"Hitchcock County, Nebraska",0.7393,0.2529,0.0169,49962,2815
31,141,"Platte County, Nebraska",0.7246,0.1728,0.3496,62305,33174
31,143,"Polk County, Nebraska",0.8309,0.2180,0.1351,67719,5225
31,013,"Box Butte County, Nebraska",0.6861,0.1717,0.3200,54004,10970
31,017,"Brown County, Nebraska",0.7541,0.2700,0.0861,43098,3015
31,161,"Sheridan County, Nebraska",0.6881,0.2529,0.3275,45371,5231
31,109,"Lancaster County, Nebraska",0.5980,0.1347,0.3308,60527,313158
31,129,"Nuckolls County, Nebraska",0.7584,0.2665,0.1039,43388,4244
31,007,"Banner County, Nebraska",0.6961,0.2147,0.1801,51750,722
31,063,"Frontier County, Nebraska",0.7022,0.2530,0.0759,54659,2640
31,055,"Douglas County, Nebraska",0.6171,0.1265,0.4881,64629,560617
31,147,"Richardson County, Nebraska",0.7589,0.2411,0.1466,47917,7961
31,089,"Holt County, Nebraska",0.7216,0.2155,0.1275,60387,10177
31,065,"Furnas County, Nebraska",0.7462,0.2448,0.1261,48838,4747
31,151,"Saline County, Nebraska",0.7060,0.1442,0.4585,51502,14270
31,173,"Thurston County, Nebraska",0.6085,0.1193,0.5403,51034,7181
31,177,"Washington County, Nebraska",0.7825,0.1783,0.1058,71430,20361
31,031,"Cherry County, Nebraska",0.6125,0.2068,0.2184,56651,5779
31,053,"Dodge County, Nebraska",0.6213,0.1903,0.2827,54085,36665
31,069,"Garden County, Nebraska",0.7373,0.2768,0.1093,43750,1864
31,123,"Morrill County, Nebraska",0.7155,0.2012,0.3074,46194,4781
31,127,"Nemaha County, Nebraska",0.7293,0.1975,0.1189,51828,6973
31,171,"Thomas County, Nebraska",0.7653,0.2124,0.0943,59432,645
31,043,"Dakota County, Nebraska",0.6521,0.1341,0.6133,59231,20173
31,003,"Antelope County, Nebraska",0.7553,0.2295,0.0942,49912,6341
31,029,"Chase County, Nebraska",0.7564,0.2191,0.2271,57009,3783
31,035,"Clay County, Nebraska",0.7976,0.1993,0.1957,57173,6203
31,041,"Custer County, Nebraska",0.6956,0.2187,0.1044,52184,10826
31,061,"Franklin County, Nebraska",0.8061,0.2708,0.0838,49282,2987
31,081,"Hamilton County, Nebraska",0.7703,0.1951,0.1021,64210,9215
31,095,"Jefferson County, Nebraska",0.7123,0.2360,0.1244,44510,7144
31,101,"Keith County, Nebraska",0.6880,0.2671,0.1900,50735,8068
31,115,"Loup County, Nebraska",0.7653,0.2446,0.0422,51000,605
31,135,"Perkins County, Nebraska",0.7785,0.2299,0.0924,65543,2901
31,155,"Saunders County, Nebraska",0.7807,0.1829,0.0917,68682,21165
31,157,"Scotts Bluff County, Nebraska",0.6695,0.1871,0.4239,49745,36074
31,103,"Keya Paha County, Nebraska",0.7270,0.2408,0.0286,56500,760
31,105,"Kimball County, Nebraska",0.7140,0.2458,0.2462,53403,3633
31,111,"Lincoln County, Nebraska",0.6698,0.1889,0.2224,59795,35263
31,139,"Pierce County, Nebraska",0.7591,0.1890,0.0747,64511,7144
31,165,"Sioux County, Nebraska",0.7206,0.2215,0.1398,48269,1219
31,021,"Burt County, Nebraska",0.7658,0.2366,0.1346,54203,6510
31,025,"Cass County, Nebraska",0.8169,0.1698,0.1226,71846,25888
31,039,"Cuming County, Nebraska",0.6971,0.2172,0.2132,56768,8952
31,051,"Dixon County, Nebraska",0.7853,0.1997,0.2712,56905,5719
31,057,"Dundy County, Nebraska",0.7213,0.2154,0.2185,41716,1913
31,075,"Grant County, Nebraska",0.7049,0.2105,0.0833,46500,722
31,077,"Greeley County, Nebraska",0.8096,0.2527,0.0752,47869,2382
31,079,"Hall County, Nebraska",0.6234,0.1459,0.4775,57104,61265
31,085,"Hayes County, Nebraska",0.7519,0.1859,0.1520,51726,893
31,131,"Otoe County, Nebraska",0.6980,0.1915,0.2051,59167,15949
31,145,"Red Willow County, Nebraska",0.7294,0.2001,0.1558,48808,10768
31,027,"Cedar County, Nebraska",0.8055,0.2125,0.0694,61869,8498
31,045,"Dawes County, Nebraska",0.6462,0.1827,0.2688,50750,8810
31,097,"Johnson County, Nebraska",0.7341,0.1819,0.3391,54712,5161
31,033,"Cheyenne County, Nebraska",0.6662,0.1852,0.1935,53871,9604
31,047,"Dawson County, Nebraska",0.6732,0.1557,0.5398,53721,23733
31,071,"Garfield County, Nebraska",0.7783,0.2854,0.0577,53000,2001
31,117,"McPherson County, Nebraska",0.7277,0.2987,0.0299,48125,395
31,125,"Nance County, Nebraska",0.8047,0.2040,0.0690,49032,3544
31,167,"Stanton County, Nebraska",0.8205,0.1754,0.1538,63986,5957
31,175,"Valley County, Nebraska",0.7426,0.2537,0.1010,55324,4206
32,015,"Lander County, Nevada",0.7343,0.1414,0.4901,88030,5643
32,009,"Esmeralda County, Nevada",0.5825,0.2848,0.3361,37375,969
32,021,"Mineral County, Nevada",0.7061,0.3047,0.5731,35806,4460
32,017,"Lincoln County, Nevada",0.7483,0.2189,0.2375,58462,5180
32,031,"Washoe County, Nevada",0.5832,0.1595,0.5366,64791,456936
32,510,"Carson City, Nevada",0.5676,0.1982,0.4901,55718,54773
32,001,"Churchill County, Nevada",0.6542,0.1867,0.4373,57824,24259
32,005,"Douglas County, Nevada",0.7141,0.2741,0.3294,66810,48132
32,027,"Pershing County, Nevada",0.6679,0.1566,0.5109,50491,6615
32,011,"Eureka County, Nevada",0.7377,0.1802,0.1876,67105,1859
32,013,"Humboldt County, Nevada",0.7142,0.1342,0.4956,67756,16828
32,033,"White Pine County, Nevada",0.7557,0.1653,0.4549,60827,9679
32,007,"Elko County, Nevada",0.7124,0.1098,0.4897,81232,52297
32,023,"Nye County, Nevada",0.7081,0.2968,0.3927,47300,44380
32,029,"Storey County, Nevada",0.9035,0.2864,0.2737,66292,3988
32,003,"Clark County, Nevada",0.5376,0.1446,0.6955,59340,2182004
32,019,"Lyon County, Nevada",0.7072,0.2091,0.4062,56875,54380
33,013,"Merrimack County, New Hampshire",0.7177,0.1755,0.1443,75737,149917
33,001,"Belknap County, New Hampshire",0.7551,0.2141,0.0968,69447,60887
33,017,"Strafford County, New Hampshire",0.6601,0.1459,0.1761,72960,129124
33,005,"Cheshire County, New Hampshire",0.6944,0.1936,0.1136,64751,76042
33,009,"Grafton County, New Hampshire",0.6934,0.2001,0.1758,63389,89777
33,015,"Rockingham County, New Hampshire",0.7775,0.1722,0.1422,93756,306359
33,019,"Sullivan County, New Hampshire",0.7330,0.2076,0.0966,61312,43104
33,011,"Hillsborough County, New Hampshire",0.6605,0.1523,0.2795,81460,413035
33,007,"Coos County, New Hampshire",0.7066,0.2306,0.1509,47117,31741
33,003,"Carroll County, New Hampshire",0.7935,0.2697,0.0812,63153,48138
34,025,"Monmouth County, New Jersey",0.7375,0.1715,0.4144,99733,621659
34,037,"Sussex County, New Jersey",0.8313,0.1672,0.2477,94520,141483
34,013,"Essex County, New Jersey",0.4399,0.1344,0.7023,61510,795404
34,015,"Gloucester County, New Jersey",0.8012,0.1538,0.3688,87283,291165
34,031,"Passaic County, New Jersey",0.5275,0.1428,0.6431,69688,503637
34,003,"Bergen County, New Jersey",0.6479,0.1703,0.6109,101144,930390
34,041,"Warren County, New Jersey",0.7169,0.1761,0.3213,81307,105862
34,005,"Burlington County, New Jersey",0.7542,0.1664,0.5094,87416,445702
34,021,"Mercer County, New Jersey",0.6305,0.1493,0.6702,81057,367922
34,011,"Cumberland County, New Jersey",0.6523,0.1493,0.6562,54149,151906
34,035,"Somerset County, New Jersey",0.7579,0.1528,0.6217,113611,329838
34,029,"Ocean County, New Jersey",0.7996,0.2245,0.2733,70909,596415
34,001,"Atlantic County, New Jersey",0.6713,0.1753,0.6198,62110,266105
34,023,"Middlesex County, New Jersey",0.6350,0.1468,0.7029,89533,825920
34,033,"Salem County, New Jersey",0.7111,0.1832,0.4231,66842,62990
34,009,"Cape May County, New Jersey",0.7764,0.2585,0.2647,67074,93086
34,007,"Camden County, New Jersey",0.6683,0.1535,0.6135,70451,506738
34,039,"Union County, New Jersey",0.5857,0.1419,0.6999,80198,554033
34,017,"Hudson County, New Jersey",0.3168,0.1174,0.6974,71189,670046
34,019,"Hunterdon County, New Jersey",0.8284,0.1786,0.2617,115379,124823
34,027,"Morris County, New Jersey",0.7395,0.1672,0.4608,115527,493379
35,029,"Luna County, New Mexico",0.6089,0.2051,0.4627,29360,24083
35,055,"Taos County, New Mexico",0.7642,0.2525,0.5472,38329,32786
35,007,"Colfax County, New Mexico",0.7102,0.2701,0.5367,36302,12168
35,021,"Harding County, New Mexico",0.6540,0.3900,0.4948,29375,441
35,037,"Quay County, New Mexico",0.6148,0.2427,0.5476,29035,8326
35,027,"Lincoln County, New Mexico",0.8057,0.2813,0.4684,46216,19461
35,005,"Chaves County, New Mexico",0.6889,0.1550,0.5261,43359,65144
35,025,"Lea County, New Mexico",0.6680,0.1106,0.5289,60546,70277
35,049,"Santa Fe County, New Mexico",0.7090,0.2313,0.5530,61200,149293
35,059,"Union County, New Mexico",0.6495,0.1974,0.5550,35884,4133
35,051,"Sierra County, New Mexico",0.7392,0.3555,0.4879,29755,11031
35,053,"Socorro County, New Mexico",0.7336,0.1885,0.6195,42083,16858
35,041,"Roosevelt County, New Mexico",0.5847,0.1388,0.5523,42702,18888
35,013,"Doña Ana County, New Mexico",0.6309,0.1529,0.4592,40973,216069
35,028,"Los Alamos County, New Mexico",0.7411,0.1750,0.4472,121324,18625
35,039,"Rio Arriba County, New Mexico",0.7686,0.1866,0.4533,39952,39159
35,047,"San Miguel County, New Mexico",0.7034,0.2059,0.3631,30946,27738
35,061,"Valencia County, New Mexico",0.8149,0.1721,0.5239,48945,76027
35,057,"Torrance County, New Mexico",0.8322,0.2010,0.5150,36120,15519
35,001,"Bernalillo County, New Mexico",0.6298,0.1577,0.5952,53329,677858
35,035,"Otero County, New Mexico",0.6420,0.1701,0.6065,41988,66137
35,006,"Cibola County, New Mexico",0.6868,0.1561,0.6449,39413,26891
35,011,"De Baca County, New Mexico",0.6265,0.1966,0.5165,31625,2040
35,019,"Guadalupe County, New Mexico",0.6264,0.2180,0.4127,24798,4353
35,003,"Catron County, New Mexico",0.8770,0.3704,0.3091,41910,3526
35,023,"Hidalgo County, New Mexico",0.7064,0.2118,0.5098,42526,4297
35,031,"McKinley County, New Mexico",0.7092,0.1189,0.4011,33834,72438
35,043,"Sandoval County, New Mexico",0.7859,0.1710,0.6383,63802,142704
35,017,"Grant County, New Mexico",0.6807,0.2655,0.5346,37843,27669
35,009,"Curry County, New Mexico",0.5702,0.1225,0.5911,45092,49732
35,015,"Eddy County, New Mexico",0.6949,0.1430,0.5390,65328,57732
35,033,"Mora County, New Mexico",0.8552,0.3040,0.3106,28446,4536
35,045,"San Juan County, New Mexico",0.7102,0.1425,0.6512,50518,126515
36,095,"Schoharie County, New York",0.7582,0.2099,0.1305,57714,31222
36,035,"Fulton County, New York",0.7067,0.1903,0.1391,50482,53646
36,083,"Rensselaer County, New York",0.6282,0.1653,0.2999,68991,159185
36,033,"Franklin County, New York",0.7140,0.1657,0.3218,50407,50477
36,081,"Queens County, New York",0.4477,0.1532,0.7629,68666,2287388
36,115,"Washington County, New York",0.7405,0.1886,0.1460,57258,61616
36,061,"New York County, New York",0.2407,0.1620,0.6824,86553,1631993
36,011,"Cayuga County, New York",0.7127,0.1836,0.1852,58377,77425
36,087,"Rockland County, New York",0.6829,0.1554,0.5535,93024,324422
36,063,"Niagara County, New York",0.7065,0.1860,0.2630,55522,210820
36,031,"Essex County, New York",0.7538,0.2276,0.1523,56763,37459
36,059,"Nassau County, New York",0.8067,0.1747,0.5894,116100,1356509
36,097,"Schuyler County, New York",0.7516,0.2080,0.0976,52327,17920
36,017,"Chenango County, New York",0.7447,0.2020,0.1015,52002,47909
36,045,"Jefferson County, New York",0.5648,0.1322,0.3232,52685,112842
36,103,"Suffolk County, New York",0.8057,0.1650,0.4990,101031,1483832
36,121,"Wyoming County, New York",0.7691,0.1736,0.1883,58052,40305
36,075,"Oswego County, New York",0.7371,0.1578,0.1146,55967,118339
36,117,"Wayne County, New York",0.7645,0.1837,0.1881,59449,90519
36,007,"Broome County, New York",0.6517,0.1869,0.2976,52226,193188
36,029,"Erie County, New York",0.6458,0.1759,0.4082,58121,919355
36,105,"Sullivan County, New York",0.6832,0.1854,0.4561,57426,75116
36,071,"Orange County, New York",0.6685,0.1367,0.5339,79944,380085
36,005,"Bronx County, New York",0.1969,0.1252,0.5906,40088,1435068
36,067,"Onondaga County, New York",0.6468,0.1660,0.3926,61359,462872
36,019,"Clinton County, New York",0.6648,0.1640,0.1883,56365,80583
36,099,"Seneca County, New York",0.7389,0.1865,0.2038,54545,34390
36,079,"Putnam County, New York",0.8181,0.1671,0.3566,104486,98787
36,043,"Herkimer County, New York",0.7361,0.2012,0.1059,54646,62057
36,069,"Ontario County, New York",0.7380,0.1937,0.1896,64944,109511
36,101,"Steuben County, New York",0.7274,0.1893,0.1235,53663,96422
36,041,"Hamilton County, New York",0.8669,0.3025,0.0788,58675,4515
36,013,"Chautauqua County, New York",0.6925,0.1958,0.2288,46820,128496
36,047,"Kings County, New York",0.3011,0.1360,0.7267,60231,2589974
36,107,"Tioga County, New York",0.7693,0.1973,0.0968,62999,48686
36,073,"Orleans County, New York",0.7559,0.1735,0.2478,52620,40904
36,091,"Saratoga County, New York",0.7220,0.1759,0.1811,84291,228502
36,021,"Columbia County, New York",0.7371,0.2308,0.2492,66787,60371
36,049,"Lewis County, New York",0.8082,0.1789,0.0807,54524,26572
36,119,"Westchester County, New York",0.6140,0.1674,0.6310,96610,968890
36,025,"Delaware County, New York",0.7386,0.2398,0.1499,49544,44995
36,057,"Montgomery County, New York",0.6844,0.1830,0.3188,49462,49302
36,085,"Richmond County, New York",0.6933,0.1589,0.5761,82783,474893
36,089,"St. Lawrence County, New York",0.7296,0.1689,0.1524,50940,108913
36,109,"Tompkins County, New York",0.5491,0.1393,0.3900,60240,102642
36,113,"Warren County, New York",0.7075,0.2161,0.1196,61024,64276
36,023,"Cortland County, New York",0.6564,0.1602,0.1406,56023,47865
36,027,"Dutchess County, New York",0.6876,0.1708,0.4626,81219,293754
36,055,"Monroe County, New York",0.6352,0.1686,0.4714,60075,743341
36,065,"Oneida County, New York",0.6748,0.1838,0.3186,56027,229959
36,111,"Ulster County, New York",0.6826,0.1917,0.3602,64304,178665
36,015,"Chemung County, New York",0.6831,0.1839,0.2507,54940,84895
36,051,"Livingston County, New York",0.7468,0.1719,0.1738,59510,63591
36,077,"Otsego County, New York",0.7216,0.2056,0.1673,54028,59972
36,039,"Greene County, New York",0.7483,0.2164,0.2656,53601,47424
36,001,"Albany County, New York",0.5638,0.1651,0.4566,66252,306968
36,003,"Allegany County, New York",0.7621,0.1841,0.1080,48412,46688
36,009,"Cattaraugus County, New York",0.7168,0.1871,0.1762,48703,77121
36,053,"Madison County, New York",0.7735,0.1763,0.1321,61633,71205
36,093,"Schenectady County, New York",0.6566,0.1682,0.4529,65499,154859
36,037,"Genesee County, New York",0.7226,0.1832,0.1779,60524,57808
36,123,"Yates County, New York",0.8002,0.2011,0.1022,56563,25011
37,087,"Haywood County, North Carolina",0.7303,0.2435,0.1402,51659,61053
37,067,"Forsyth County, North Carolina",0.6157,0.1558,0.5951,51569,375195
37,017,"Bladen County, North Carolina",0.7137,0.2104,0.5753,36173,33407
37,031,"Carteret County, North Carolina",0.7256,0.2424,0.2483,57194,69070
37,015,"Bertie County, North Carolina",0.7443,0.2190,0.5061,35527,19380
37,117,"Martin County, North Carolina",0.6798,0.2231,0.5505,40090,22849
37,143,"Perquimans County, North Carolina",0.7535,0.2708,0.4229,47162,13430
37,157,"Rockingham County, North Carolina",0.6956,0.1989,0.4388,43579,91077
37,029,"Camden County, North Carolina",0.8190,0.1751,0.3323,64572,10551
37,071,"Gaston County, North Carolina",0.6527,0.1583,0.4428,52835,219271
37,125,"Moore County, North Carolina",0.7570,0.2382,0.3854,59963,97294
37,167,"Stanly County, North Carolina",0.7438,0.1873,0.3318,52623,61588
37,199,"Yancey County, North Carolina",0.7333,0.2528,0.1416,42222,17760
37,037,"Chatham County, North Carolina",0.7635,0.2401,0.4574,67031,71338
37,101,"Johnston County, North Carolina",0.7298,0.1300,0.4973,59865,196870
37,145,"Person County, North Carolina",0.7645,0.1895,0.4885,51020,39345
37,009,"Ashe County, North Carolina",0.7586,0.2470,0.1413,40962,26863
37,107,"Lenoir County, North Carolina",0.5935,0.1953,0.6007,39402,56756
37,133,"Onslow County, North Carolina",0.5306,0.0895,0.5252,50278,195069
37,161,"Rutherford County, North Carolina",0.7154,0.2115,0.2946,42608,66599
37,197,"Yadkin County, North Carolina",0.7625,0.1953,0.2762,44682,37602
37,023,"Burke County, North Carolina",0.7394,0.1968,0.3254,44557,89968
37,079,"Greene County, North Carolina",0.7067,0.1577,0.6373,39837,21033
37,121,"Mitchell County, North Carolina",0.7801,0.2438,0.1502,46103,15004
37,041,"Chowan County, North Carolina",0.6672,0.2423,0.5154,46519,14097
37,005,"Alleghany County, North Carolina",0.7626,0.2650,0.2352,37830,11008
37,027,"Caldwell County, North Carolina",0.7248,0.1933,0.2322,44511,81884
37,035,"Catawba County, North Carolina",0.6939,0.1747,0.4111,52056,157613
37,045,"Cleveland County, North Carolina",0.6778,0.1819,0.4231,42247,97282
37,049,"Craven County, North Carolina",0.6293,0.1871,0.5135,52687,102491
37,065,"Edgecombe County, North Carolina",0.5880,0.1897,0.5364,36866,52648
37,077,"Granville County, North Carolina",0.7215,0.1662,0.5672,55856,59328
37,085,"Harnett County, North Carolina",0.6537,0.1216,0.5637,53554,132283
37,093,"Hoke County, North Carolina",0.6706,0.0962,0.6988,48072,53957
37,089,"Henderson County, North Carolina",0.7334,0.2544,0.2974,55945,114913
37,095,"Hyde County, North Carolina",0.6780,0.1941,0.5545,39663,5213
37,097,"Iredell County, North Carolina",0.7227,0.1555,0.4018,60955,175538
37,119,"Mecklenburg County, North Carolina",0.5638,0.1092,0.6625,66641,1074475
37,131,"Northampton County, North Carolina",0.6835,0.2507,0.5317,37146,19946
37,147,"Pitt County, North Carolina",0.5212,0.1281,0.5803,47437,178433
37,159,"Rowan County, North Carolina",0.6930,0.1719,0.4479,49842,140296
37,181,"Vance County, North Carolina",0.5647,0.1787,0.5895,40529,44479
37,039,"Cherokee County, North Carolina",0.7903,0.2895,0.1693,41438,27969
37,053,"Currituck County, North Carolina",0.8198,0.1584,0.2340,69964,26363
37,179,"Union County, North Carolina",0.8133,0.1234,0.4531,80033,231053
37,193,"Wilkes County, North Carolina",0.7570,0.2098,0.2327,44107,68469
37,127,"Nash County, North Carolina",0.6533,0.1779,0.5915,49537,94030
37,003,"Alexander County, North Carolina",0.7571,0.1948,0.2408,48756,37213
37,055,"Dare County, North Carolina",0.7438,0.2070,0.2318,59381,36222
37,185,"Warren County, North Carolina",0.7320,0.2457,0.5954,36466,19898
37,195,"Wilson County, North Carolina",0.5909,0.1747,0.6152,43877,81435
37,073,"Gates County, North Carolina",0.7753,0.1977,0.4874,50750,11548
37,075,"Graham County, North Carolina",0.8302,0.2316,0.2374,39571,8509
37,115,"Madison County, North Carolina",0.7410,0.2178,0.1146,45873,21499
37,137,"Pamlico County, North Carolina",0.7766,0.2913,0.4134,46728,12701
37,149,"Polk County, North Carolina",0.7402,0.3017,0.2596,48787,20557
37,151,"Randolph County, North Carolina",0.7180,0.1736,0.3584,47288,143118
37,169,"Stokes County, North Carolina",0.7756,0.2031,0.1674,48054,45781
37,187,"Washington County, North Carolina",0.6653,0.2360,0.5744,35979,11922
37,043,"Clay County, North Carolina",0.7796,0.3013,0.1259,42222,10946
37,051,"Cumberland County, North Carolina",0.5073,0.1157,0.6634,46875,332861
37,081,"Guilford County, North Carolina",0.5878,0.1482,0.6242,53261,527868
37,099,"Jackson County, North Carolina",0.6430,0.1926,0.3342,47252,42938
37,139,"Pasquotank County, North Carolina",0.5963,0.1650,0.5640,50558,39514
